"","hOMTN_6","hProgFPM_6","Unk_6","hNProg_6","hProgFPL_6","hProgM_6","hProgBP_6","hNbML1_6","hEndo_6","hRgl3_6","hNbM_6","hDA0_6","hMgl_7","hRgl2a_7","Unk_7","hNProg_7","hProgBP_7","hProgM_7","hOMTN_7","hDA0_7","hNbM_7","hProgFPL_7","hEndo_7","hProgFPM_7","hRgl2b_7","hNbML5_7","hRgl3_7","hRN_7","hPeric_7","hDA1_7","hRgl1_7","Unk_8","hProgFPM_8","hProgFPL_8","hProgBP_8","hProgM_8","hOMTN_8","hRgl1_8","hNProg_8","hRN_8","hDA1_8","hNbM_8","hDA0_8","hNbML1_8","hNbML5_8","hMgl_8","hRgl2b_8","hGaba_9","hRgl2a_9","Unk_9","hDA2_9","hSert_9","hOMTN_9","hDA0_9","hDA1_9","hMgl_9","hNbGaba_9","hRgl2b_9","hNbM_9","hPeric_9","hRgl3_9","hNProg_9","hProgBP_9","hRgl1_9","hProgM_9","hNbML5_9","hEndo_9","hRN_9","hNbML1_9","hProgFPL_9","hProgFPM_9","hPeric_10","hRgl2a_10","Unk_10","hRgl3_10","hProgM_10","hProgBP_10","hRgl2b_10","hDA2_10","hNProg_10","hDA0_10","hRgl1_10","hEndo_10","hRgl2c_10","hGaba_10","hOPC_10","hMgl_10","hDA1_10","hNbM_10","hNbML5_10","hNbGaba_10","hSert_10","hOMTN_10","hRgl2b_11","hOPC_11","hPeric_11","hRgl2a_11","Unk_11","hRgl2c_11","hNProg_11","hRgl3_11","hEndo_11","hDA0_11","hProgM_11","hRgl1_11","hSert_11","hOMTN_11","hMgl_11","hNbM_11","hDA2_11","hGaba_11","hNbGaba_11","hProgBP_11"
"SDPR",0,0,0.0303030303030303,0.037037037037037,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.0521739130434783,0.03,0.027027027027027,0,0,0,0,0.0476190476190476,0,0.0625,0.0588235294117647,0.75,0,0.1,0,0,0,0.0526315789473684,0,0,0,0,0.0208333333333333,0,0.0845070422535211,0.05,0.0512820512820513,0.1,0,0,0.604651162790698,0,0,0,0,0,0,0,0,0.333333333333333,0,0
"SH3GL1",0.0769230769230769,0.105263157894737,0.0303030303030303,0.148148148148148,0.235294117647059,0.162162162162162,0.0869565217391304,0.166666666666667,0.333333333333333,0,0,1,0,0.117647058823529,0.0588235294117647,0.111111111111111,0.0625,0.25,0,0,0,0.2,0,0,0,0.166666666666667,0,0.111111111111111,0.5,0,0,0.0555555555555556,0.260869565217391,0.230769230769231,0.0625,0.166666666666667,0.137931034482759,0.25,0.0697674418604651,0,0,0.0465116279069767,0,0.0333333333333333,0.2,0,0,0.0869565217391304,0.153846153846154,0.0923076923076923,0.166666666666667,0,0.0952380952380952,0.0666666666666667,0.153846153846154,0.333333333333333,0,0,0.0833333333333333,0,0.333333333333333,0.153846153846154,0.0555555555555556,0.333333333333333,0,0.103448275862069,0.2,0.111111111111111,0.2,0,0,0.234782608695652,0.34,0.0945945945945946,0.19047619047619,0,0,0.0555555555555556,0.19047619047619,0,0.25,0.352941176470588,0.166666666666667,0,0.2,0.375,0.25,0.166666666666667,0.105263157894737,0.285714285714286,0,0,0.142857142857143,0.229166666666667,0.285714285714286,0.267605633802817,0.325,0.128205128205128,0.15,0,0.36,0.325581395348837,0,0,0.222222222222222,0,0,0.142857142857143,0.5,0,0,0,0.25
"SLC39A5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0,0.05,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
"AK1",0.423076923076923,0.087719298245614,0.0303030303030303,0.0740740740740741,0.0882352941176471,0.108108108108108,0.108695652173913,0.25,0,0,0.1,0,0,0,0.0588235294117647,0.111111111111111,0,0.25,0.0588235294117647,0,0,0,0,0,0.333333333333333,0,0,0,0.5,0,0,0.148148148148148,0.0869565217391304,0.307692307692308,0.3125,0.0555555555555556,0.344827586206897,0,0.116279069767442,0.363636363636364,0,0.255813953488372,0.25,0.433333333333333,0.2,0,0,0.0869565217391304,0,0.0615384615384615,0.0833333333333333,0,0.0952380952380952,0.0666666666666667,0.0769230769230769,0,0.25,0,0.166666666666667,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.103448275862069,0.4,0.111111111111111,0,0,0,0.269565217391304,0.28,0.310810810810811,0.476190476190476,0.25,0,0.111111111111111,0.333333333333333,0.4,0.3125,0.470588235294118,0.375,0,0.3,0,0,0.555555555555556,0.157894736842105,0.285714285714286,0,0.875,0.714285714285714,0.1875,0.142857142857143,0.450704225352113,0.325,0.205128205128205,0.3,0,0.64,0.27906976744186,0,0,0.444444444444444,0.333333333333333,0.166666666666667,0.142857142857143,0,0.25,0.333333333333333,0.666666666666667,0
"ANKRD55",0,0,0,0,0.0294117647058824,0,0,0.0833333333333333,0,0,0,0,0,0.0588235294117647,0.0588235294117647,0,0,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0.25,0.0333333333333333,0,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0.0625,0,0,0,0,0.0769230769230769,0,0,0,0.0344827586206897,0,0,0.1,0,0,0.0173913043478261,0,0.0810810810810811,0,0,0,0,0.0476190476190476,0,0.125,0,0.0833333333333333,0,0.1,0,0,0.111111111111111,0,0,0,0.125,0.142857142857143,0,0,0,0.0125,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
"ATP6V1D",0.615384615384615,0.368421052631579,0.212121212121212,0.518518518518518,0.411764705882353,0.459459459459459,0.260869565217391,0.416666666666667,0.666666666666667,1,0.4,0,0,0.411764705882353,0.235294117647059,0.555555555555556,0.3125,0,0.705882352941177,0.5,0.4,0.2,1,0,0.666666666666667,0,0,0.444444444444444,0,0.8,0,0.277777777777778,0.260869565217391,0.461538461538462,0.375,0.5,0.517241379310345,0.375,0.418604651162791,0.363636363636364,0.5,0.558139534883721,0.25,0.6,0.8,0.25,0,0.152173913043478,0.461538461538462,0.246153846153846,0.25,0,0.476190476190476,0.266666666666667,0.461538461538462,0.666666666666667,0.25,0.25,0.333333333333333,0.333333333333333,0.666666666666667,0.384615384615385,0.333333333333333,0.666666666666667,0,0.275862068965517,0.6,0.333333333333333,0.3,0.5,0,0.434782608695652,0.65,0.432432432432432,0.666666666666667,0.5,0.5,0.333333333333333,0.523809523809524,0.8,0.5,0.529411764705882,0.541666666666667,0.5,0.6,0.375,0.25,0.444444444444444,0.473684210526316,0.285714285714286,0.666666666666667,0.625,0.714285714285714,0.333333333333333,0.285714285714286,0.394366197183099,0.425,0.333333333333333,0.5,0.333333333333333,0.52,0.325581395348837,0.2,1,0.333333333333333,0.666666666666667,0.5,0.142857142857143,1,0.75,0.333333333333333,0.666666666666667,0.25
"C5",0.115384615384615,0,0,0,0.0294117647058824,0.027027027027027,0,0,0,0,0,0,0,0,0,0.111111111111111,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.230769230769231,0,0,0,0,0,0,0,0.0465116279069767,0,0,0,0,0,0.0217391304347826,0,0.0615384615384615,0,0,0,0,0,0,0,0.25,0,0,0,0.0769230769230769,0.0555555555555556,0.333333333333333,0,0,0,0,0,0,0,0.0173913043478261,0.05,0.0540540540540541,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0.25,0.142857142857143,0,0,0,0.0625,0.0256410256410256,0.1,0,0.2,0.0465116279069767,0,0,0,0,0,0,0,0,0,0,0
"CCDC114",0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0.0217391304347826,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869565217391304,0.06,0,0.19047619047619,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.0625,0,0.0140845070422535,0.1125,0.0256410256410256,0.05,0,0.16,0.0465116279069767,0,0,0.111111111111111,0,0,0,0,0,0,0,0
"CENPN",0.192307692307692,0.473684210526316,0.303030303030303,0.111111111111111,0.558823529411765,0.27027027027027,0.434782608695652,0.0833333333333333,0,1,0.1,0,0,0.352941176470588,0.0588235294117647,0.333333333333333,0.375,0.25,0,0,0,0.2,1,1,0.333333333333333,0,0,0,0.5,0,0,0.296296296296296,0.304347826086957,0.153846153846154,0.40625,0.333333333333333,0.275862068965517,0.5,0.13953488372093,0.136363636363636,0,0.0232558139534884,0,0.0666666666666667,0.4,0.25,1,0,0.153846153846154,0.0615384615384615,0,0,0.0476190476190476,0,0,0,0.0625,0.5,0.0833333333333333,0,0,0.230769230769231,0.5,0.333333333333333,0,0.0689655172413793,0.2,0.222222222222222,0.1,0.5,1,0.0869565217391304,0.12,0.0540540540540541,0.0476190476190476,0,0.25,0.222222222222222,0.0952380952380952,0.4,0.0625,0,0.125,0.166666666666667,0,0.375,0,0.0555555555555556,0.0526315789473684,0.142857142857143,0,0.25,0,0.25,0.142857142857143,0.112676056338028,0.1875,0.0769230769230769,0.55,0,0.08,0.0465116279069767,0,0,0.111111111111111,0,0,0,0,0,0,0.333333333333333,0.25
"CERS2",0.307692307692308,0.140350877192982,0.0909090909090909,0.037037037037037,0.352941176470588,0.324324324324324,0.239130434782609,0.25,0.666666666666667,1,0.1,0,0,0.0588235294117647,0.0588235294117647,0,0.125,0.25,0.176470588235294,0.166666666666667,0,0,0,1,0.333333333333333,0,0,0,0,0,0.5,0.0740740740740741,0.217391304347826,0.230769230769231,0.03125,0.333333333333333,0.172413793103448,0,0.0465116279069767,0.0454545454545455,0,0.0697674418604651,0,0.0666666666666667,0.2,0.5,0,0.130434782608696,0.0769230769230769,0.138461538461538,0.0833333333333333,0,0.238095238095238,0,0.0769230769230769,0.666666666666667,0.125,0,0.25,0,0,0,0.166666666666667,0.333333333333333,0,0.137931034482759,0.2,0.111111111111111,0.4,0,0,0.208695652173913,0.16,0.0810810810810811,0.19047619047619,0,0,0.166666666666667,0,0,0.125,0.117647058823529,0.541666666666667,0,0,0.125,0,0.166666666666667,0.105263157894737,0.142857142857143,0,0,0.142857142857143,0.166666666666667,0.19047619047619,0.225352112676056,0.1625,0.102564102564103,0.25,0,0.52,0.418604651162791,0,0,0.111111111111111,0,0,0.428571428571429,0.5,0,0,0,0
"DHX15",0.730769230769231,0.578947368421053,0.333333333333333,0.666666666666667,0.882352941176471,0.567567567567568,0.521739130434783,0.5,0.666666666666667,1,0.4,1,0,0.529411764705882,0.294117647058824,0.555555555555556,0.1875,0.5,0.352941176470588,0.333333333333333,0.2,0.6,0.5,1,0.166666666666667,0.333333333333333,0,0.333333333333333,0.5,0.4,0.5,0.388888888888889,0.521739130434783,0.846153846153846,0.4375,0.555555555555556,0.517241379310345,0.75,0.372093023255814,0.545454545454545,0.5,0.441860465116279,0.5,0.566666666666667,0.8,0.25,1,0.217391304347826,0.153846153846154,0.184615384615385,0.416666666666667,0,0.333333333333333,0.2,0.384615384615385,0,0.3125,0.25,0.666666666666667,0.333333333333333,0,0.461538461538462,0.222222222222222,1,0.333333333333333,0.310344827586207,0.6,0.444444444444444,0.6,0.5,0,0.347826086956522,0.48,0.256756756756757,0.285714285714286,0,0.25,0.277777777777778,0.238095238095238,0.4,0.4375,0.470588235294118,0.541666666666667,0.5,0.2,0.375,0.25,0.388888888888889,0.578947368421053,0.285714285714286,0,0.5,0.285714285714286,0.166666666666667,0.380952380952381,0.436619718309859,0.4125,0.307692307692308,0.25,0.666666666666667,0.4,0.348837209302326,0,0,0.222222222222222,1,0.166666666666667,0.285714285714286,0,0.5,1,0.666666666666667,0.25
"DHX37",0,0.0175438596491228,0.0303030303030303,0,0,0,0.0652173913043478,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0.0625,0,0,0,0,0.0454545454545455,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00869565217391304,0.03,0,0,0,0,0.0555555555555556,0,0,0.125,0,0,0,0.1,0,0,0.0555555555555556,0,0.142857142857143,0,0,0,0.0208333333333333,0,0.028169014084507,0.0125,0.0256410256410256,0.05,0,0.04,0.0232558139534884,0,0,0,0,0,0.142857142857143,0,0,0,0,0
"DHX57",0.153846153846154,0.140350877192982,0.0909090909090909,0,0.147058823529412,0.27027027027027,0.108695652173913,0.166666666666667,0,1,0.1,1,0,0.235294117647059,0.0588235294117647,0.111111111111111,0.125,0,0.0588235294117647,0,0.2,0,0,0,0.166666666666667,0,1,0.111111111111111,0,0.2,0,0.0925925925925926,0.0869565217391304,0.230769230769231,0.125,0.111111111111111,0.137931034482759,0,0.13953488372093,0.136363636363636,0,0.13953488372093,0,0.166666666666667,0,0,0,0.0869565217391304,0,0.0615384615384615,0.166666666666667,0,0.0476190476190476,0.0666666666666667,0.0769230769230769,0,0.3125,0.25,0.0833333333333333,0,0.333333333333333,0.307692307692308,0.166666666666667,0,0,0.0344827586206897,0.4,0.111111111111111,0,0,0,0.0869565217391304,0.13,0.0945945945945946,0.19047619047619,0,0,0.0555555555555556,0.142857142857143,0,0.1875,0.0588235294117647,0.125,0,0.1,0,0.25,0.111111111111111,0.105263157894737,0.428571428571429,0.333333333333333,0.125,0,0.0208333333333333,0.19047619047619,0.0704225352112676,0.2,0.0512820512820513,0.05,0,0.08,0.0465116279069767,0.2,1,0.111111111111111,0,0,0,0,0.25,0.333333333333333,0.333333333333333,0
"DOCK2",0,0.0175438596491228,0.0303030303030303,0,0,0,0.0217391304347826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0.0217391304347826,0,0.0153846153846154,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.0555555555555556,0,0,0,0.2,0,0,0,0,0.00869565217391304,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0.025,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EPB41L3",0.0384615384615385,0.0526315789473684,0,0.148148148148148,0.117647058823529,0.0540540540540541,0.0869565217391304,0.0833333333333333,0,0,0,0,0,0.0588235294117647,0,0.111111111111111,0,0.5,0.176470588235294,0,0,0.2,0,0,0,0,1,0.111111111111111,0,0,0.5,0.037037037037037,0.217391304347826,0.230769230769231,0.15625,0.111111111111111,0.0689655172413793,0.375,0.0697674418604651,0.181818181818182,0.5,0.116279069767442,0,0.1,0,0,0,0.0869565217391304,0.153846153846154,0.107692307692308,0,0,0.285714285714286,0.133333333333333,0.153846153846154,0,0.1875,0.25,0,0,0.666666666666667,0.0769230769230769,0.0555555555555556,0,0,0.0344827586206897,0,0,0,0,0,0.0608695652173913,0.17,0.0675675675675676,0.476190476190476,0,0.25,0,0.0952380952380952,0.2,0.0625,0.294117647058824,0.0833333333333333,0,0.2,0,0.25,0.0555555555555556,0.105263157894737,0.142857142857143,0,0.375,0.285714285714286,0.104166666666667,0.142857142857143,0.0422535211267606,0.15,0.0769230769230769,0.1,0,0.32,0.0930232558139535,0.2,0,0.111111111111111,0,0,0.428571428571429,0,0,0.333333333333333,0,0
"EPM2AIP1",0.576923076923077,0.421052631578947,0.181818181818182,0.185185185185185,0.617647058823529,0.513513513513513,0.456521739130435,0.583333333333333,0.666666666666667,1,0.4,0,0,0.529411764705882,0.352941176470588,0.111111111111111,0.375,0.25,0.411764705882353,0.666666666666667,0,0.2,0,0,0.166666666666667,0.333333333333333,0,0.888888888888889,1,0.8,1,0.296296296296296,0.347826086956522,0.923076923076923,0.46875,0.444444444444444,0.448275862068966,0.625,0.302325581395349,0.272727272727273,0.5,0.511627906976744,0.25,0.466666666666667,0.8,0.5,1,0.456521739130435,0.384615384615385,0.384615384615385,0.666666666666667,0.333333333333333,0.428571428571429,0.666666666666667,0.307692307692308,0.333333333333333,0.6875,0.75,0.5,0,0.666666666666667,0.538461538461538,0.555555555555556,0.666666666666667,0.666666666666667,0.482758620689655,0.2,0.777777777777778,0.7,1,0,0.373913043478261,0.62,0.418918918918919,0.428571428571429,0.5,0.5,0.722222222222222,0.428571428571429,0.4,0.5,0.470588235294118,0.208333333333333,0.5,0.5,0.5,0.25,0.722222222222222,0.578947368421053,0.428571428571429,0.333333333333333,0.875,0.714285714285714,0.541666666666667,0.571428571428571,0.323943661971831,0.5625,0.512820512820513,0.55,0,0.72,0.395348837209302,0.2,0,0.444444444444444,0.333333333333333,0.166666666666667,0.571428571428571,0,1,0,0.666666666666667,0.25
"FAM46C",0,0.0350877192982456,0.0303030303030303,0,0.0294117647058824,0.0540540540540541,0.0217391304347826,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.0769230769230769,0.0625,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0.0217391304347826,0.0769230769230769,0.0615384615384615,0,0,0.0952380952380952,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.0344827586206897,0.2,0,0,0,0,0.139130434782609,0,0.027027027027027,0,0,0,0,0.0476190476190476,0,0.0625,0.0588235294117647,0.333333333333333,0,0,0,0.25,0,0,0,0,0.125,0,0.0208333333333333,0,0.0845070422535211,0,0,0,0,0.04,0.209302325581395,0,0,0.111111111111111,0,0,0.142857142857143,0,0,0,0,0
"FN1",0.269230769230769,0.456140350877193,0.242424242424242,0.185185185185185,0.705882352941177,0.594594594594595,0.304347826086957,0.333333333333333,0.666666666666667,0,0.1,0,0,0.0588235294117647,0.0588235294117647,0.111111111111111,0.0625,0.25,0.0588235294117647,0,0,0.4,1,0,0,0,0,0.111111111111111,1,0,0.5,0.240740740740741,0.478260869565217,0.692307692307692,0.28125,0.5,0.137931034482759,0.625,0.0697674418604651,0.0909090909090909,0,0.13953488372093,0,0.1,0,0.25,1,0.108695652173913,0.0769230769230769,0.0923076923076923,0,0,0.142857142857143,0.133333333333333,0.230769230769231,0,0,0.5,0,1,0.333333333333333,0.153846153846154,0.166666666666667,0.333333333333333,0,0.0689655172413793,1,0.111111111111111,0,0.5,0,1,0.23,0.148648648648649,0.238095238095238,0,0.5,0.222222222222222,0.0952380952380952,0,0.125,0.235294117647059,1,0.333333333333333,0.1,0,0,0.0555555555555556,0.157894736842105,0,0,0.125,0,0.166666666666667,0.0476190476190476,1,0.175,0.128205128205128,0.25,0,0.08,0.976744186046512,0,0,0.444444444444444,0,0,0,0,0,0,0,0
"FRYL",0.269230769230769,0.350877192982456,0.0606060606060606,0.185185185185185,0.352941176470588,0.513513513513513,0.347826086956522,0.333333333333333,0.333333333333333,0,0.1,1,0,0.176470588235294,0.176470588235294,0.222222222222222,0.25,0.5,0.235294117647059,0.166666666666667,0,0.8,0.5,0,0.5,0.166666666666667,0,0.222222222222222,0.5,0.2,0.5,0.222222222222222,0.391304347826087,0.153846153846154,0.25,0.333333333333333,0.344827586206897,0.5,0.27906976744186,0.318181818181818,0,0.302325581395349,0,0.366666666666667,0,0.5,1,0.391304347826087,0.307692307692308,0.292307692307692,0.5,0.333333333333333,0.476190476190476,0.533333333333333,0.538461538461538,0.333333333333333,0.3125,0.75,0.333333333333333,0.333333333333333,0.333333333333333,0.615384615384615,0.111111111111111,0,0.333333333333333,0.241379310344828,0.4,0.333333333333333,0.2,0.5,0,0.295652173913043,0.41,0.135135135135135,0.476190476190476,0.5,0,0.388888888888889,0.285714285714286,0.6,0.5625,0.294117647058824,0.375,0.166666666666667,0.2,0.375,0.5,0.5,0.263157894736842,0.428571428571429,0.333333333333333,0.25,0,0.375,0.19047619047619,0.352112676056338,0.2875,0.128205128205128,0.5,0.333333333333333,0.4,0.441860465116279,0.4,0,0.444444444444444,0,0.166666666666667,0.285714285714286,0.5,0,0.333333333333333,0,0.25
"GYLTL1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.00869565217391304,0,0.0135135135135135,0.0476190476190476,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HNRNPAB",0.615384615384615,0.43859649122807,0.242424242424242,0.333333333333333,0.676470588235294,0.621621621621622,0.695652173913043,0.333333333333333,0.666666666666667,1,0.4,0,0,0.235294117647059,0.235294117647059,0.222222222222222,0.1875,0.5,0.294117647058824,0,0,0.4,0.5,0,0.666666666666667,0.166666666666667,0,0.444444444444444,0.5,0.2,0,0.314814814814815,0.608695652173913,0.846153846153846,0.5,0.611111111111111,0.448275862068966,0.5,0.348837209302326,0.454545454545455,0.5,0.534883720930233,0.25,0.633333333333333,0.6,0,1,0.369565217391304,0.230769230769231,0.292307692307692,0.333333333333333,0,0.285714285714286,0.133333333333333,0.538461538461538,0.333333333333333,0.375,0.75,0.166666666666667,0,0,0.461538461538462,0.388888888888889,1,0.333333333333333,0.482758620689655,0.6,0.444444444444444,0.6,1,0,0.278260869565217,0.27,0.243243243243243,0.19047619047619,0,0.25,0.166666666666667,0.380952380952381,0.4,0.125,0.294117647058824,0.375,0.166666666666667,0.3,0.25,0,0.388888888888889,0.473684210526316,0.142857142857143,0.666666666666667,0.625,0.571428571428571,0.291666666666667,0.380952380952381,0.380281690140845,0.35,0.282051282051282,0.3,0,0.28,0.325581395348837,0.2,0,0.333333333333333,0.333333333333333,0.166666666666667,0.571428571428571,1,0.5,0.666666666666667,0.333333333333333,0
"IARS",0.307692307692308,0.43859649122807,0.272727272727273,0.259259259259259,0.470588235294118,0.351351351351351,0.369565217391304,0.583333333333333,0.333333333333333,1,0.1,1,1,0.352941176470588,0.117647058823529,0.444444444444444,0.375,0,0.176470588235294,0.333333333333333,0,0.2,0.5,0,0.333333333333333,0,0,0.111111111111111,1,0.4,0.5,0.185185185185185,0.434782608695652,0.461538461538462,0.25,0.444444444444444,0.379310344827586,0.375,0.116279069767442,0.227272727272727,0.5,0.13953488372093,0.25,0.3,0.4,0.5,1,0.152173913043478,0.230769230769231,0.107692307692308,0.0833333333333333,0,0.333333333333333,0.266666666666667,0.538461538461538,0,0.3125,0.25,0.333333333333333,0,0.666666666666667,0.307692307692308,0.388888888888889,0.333333333333333,0,0.241379310344828,0.4,0.333333333333333,0.4,0.5,0,0.304347826086957,0.4,0.22972972972973,0.19047619047619,0,0,0.166666666666667,0.238095238095238,0.4,0.3125,0.176470588235294,0.291666666666667,0.333333333333333,0.4,0,0,0.222222222222222,0.157894736842105,0.428571428571429,0,0.625,0.428571428571429,0.25,0.285714285714286,0.253521126760563,0.35,0.153846153846154,0.2,0,0.32,0.348837209302326,0,0,0.222222222222222,0.333333333333333,0.166666666666667,0.142857142857143,0,0.5,0,0.666666666666667,0
"ICK",0.230769230769231,0.0350877192982456,0.0303030303030303,0.037037037037037,0.205882352941176,0.135135135135135,0.173913043478261,0,0,0,0,0,0,0.0588235294117647,0.235294117647059,0.111111111111111,0.25,0,0.117647058823529,0,0,0,0,0,0,0.166666666666667,0,0.444444444444444,0,0.2,0,0.0555555555555556,0.0869565217391304,0.0769230769230769,0.15625,0.222222222222222,0.103448275862069,0,0.162790697674419,0.227272727272727,0,0.209302325581395,0.25,0.233333333333333,0.2,0.25,0,0.195652173913043,0.0769230769230769,0.0769230769230769,0.166666666666667,0,0.238095238095238,0.133333333333333,0.384615384615385,0,0.25,0,0.0833333333333333,0.333333333333333,0,0.0769230769230769,0.166666666666667,0.333333333333333,0,0.206896551724138,0.2,0.222222222222222,0.5,0,0,0.0869565217391304,0.12,0.0810810810810811,0.0952380952380952,0,0,0.222222222222222,0.238095238095238,0,0.0625,0.0588235294117647,0.0833333333333333,0,0.5,0.125,0,0.0555555555555556,0.263157894736842,0,0,0.25,0.571428571428571,0.145833333333333,0.285714285714286,0.140845070422535,0.1375,0.128205128205128,0.1,0.333333333333333,0.12,0.116279069767442,0,0,0,0.333333333333333,0,0.142857142857143,0,0,0,0,0
"IQGAP2",0.0769230769230769,0.105263157894737,0.0909090909090909,0.037037037037037,0.117647058823529,0.189189189189189,0.195652173913043,0.0833333333333333,0.333333333333333,0,0,0,0,0.117647058823529,0,0,0,0.5,0,0,0,0.2,1,0,0,0,0,0,0,0,0.5,0.0185185185185185,0.0869565217391304,0.0769230769230769,0.125,0.222222222222222,0.103448275862069,0,0,0.0454545454545455,0,0.0232558139534884,0,0.0333333333333333,0,0,0,0.0217391304347826,0.230769230769231,0.0307692307692308,0.0833333333333333,0,0,0.0666666666666667,0.0769230769230769,0,0,0.25,0,0.666666666666667,0.666666666666667,0.0769230769230769,0.166666666666667,0,0.333333333333333,0.0344827586206897,0.6,0.111111111111111,0,0,0,0.121739130434783,0.33,0.0135135135135135,0.0952380952380952,0.25,0.25,0.0555555555555556,0.0952380952380952,0,0.0625,0.0588235294117647,0.375,0,0,0.25,0,0,0.105263157894737,0,0,0,0,0.25,0.285714285714286,0.183098591549296,0.4375,0.0512820512820513,0.25,0,0.4,0.348837209302326,0,0,0.333333333333333,0,0,0.142857142857143,0.5,0.25,0,0.333333333333333,0
"KANK1",0,0.0526315789473684,0,0,0.0294117647058824,0.027027027027027,0,0,0,0,0,0,0,0,0.0588235294117647,0.111111111111111,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0.0232558139534884,0,0,0.0232558139534884,0,0,0,0,0,0.0434782608695652,0,0.0153846153846154,0.0833333333333333,0,0,0,0.0769230769230769,0,0.0625,0,0.0833333333333333,0,0,0,0.0555555555555556,0,0,0.0344827586206897,0.2,0,0.2,0,0,0.217391304347826,0.15,0.0540540540540541,0.0476190476190476,0.25,0,0.222222222222222,0.0476190476190476,0.2,0,0.0588235294117647,0.0833333333333333,0.333333333333333,0,0.5,0,0.0555555555555556,0,0,0,0,0.142857142857143,0.145833333333333,0.238095238095238,0.28169014084507,0.1,0.153846153846154,0.1,0,0.08,0.0930232558139535,0,0,0,0,0,0,0,0,0,0,0
